len_domain,max_len_labels_subdomain,character_entropy,number_numerical_characters,ratio_numerical_characters,max_len_cont_num_chars,max_len_cont_alpha_chars,max_len_cont_same_alpha_chars,ratio_vowels,max_length_continuous_consonants,number_distinct_A_records,ip_entropy_domain_name,number_distinct_NS_records,similarity_NS_domain_name,Class
8,5,2.5,0,0.0,0,5,1,0.75,1,0,0.0,3,1.0,malicious
11,9,3.1,0,0.0,0,9,1,0.3636363636363636,2,0,0.0,6,1.0,malicious
12,9,3.6,1,0.0833333333333333,1,5,1,0.3333333333333333,2,3,0.92,4,8.5,malicious
11,8,2.4,0,0.0,0,8,1,0.3636363636363636,3,2,0.0,12,10.18,malicious
10,7,2.7,0,0.0,0,7,2,0.4,2,1,0.0,5,7.4,malicious
12,9,3.3,0,0.0,0,9,2,0.25,5,1,0.0,12,8.29,malicious
15,12,3.1,0,0.0,0,12,1,0.3333333333333333,4,2,1.0,4,8.67,malicious
14,11,3.2,0,0.0,0,11,2,0.2142857142857142,7,0,0.0,2,3.0,malicious
11,5,2.7,0,0.0,0,5,1,0.1818181818181818,3,1,0.0,0,0.0,malicious
12,10,3.0,0,0.0,0,10,2,0.3333333333333333,2,4,2.0,4,1.0,malicious
14,11,3.5,0,0.0,0,11,1,0.2857142857142857,4,1,0.0,2,1.0,malicious
8,5,2.8,0,0.0,0,5,1,0.375,2,0,0.0,4,13.17,malicious
6,4,2.3,0,0.0,0,4,1,0.1666666666666666,2,0,0.0,4,14.83,malicious
18,10,3.2,0,0.0,0,10,1,0.4444444444444444,2,2,1.0,1,0.0,malicious
6,3,2.3,1,0.1666666666666666,1,3,1,0.3333333333333333,1,2,1.0,4,8.33,malicious
10,6,3.1,0,0.0,0,6,1,0.3,2,2,0.0,0,0.0,malicious
18,12,3.6,0,0.0,0,12,2,0.3333333333333333,3,1,0.0,0,0.0,malicious
8,5,3.0,1,0.125,1,4,1,0.25,3,2,1.0,7,12.29,malicious
19,9,3.4,0,0.0,0,9,2,0.3157894736842105,3,3,1.58,4,1.0,malicious
15,9,3.3,0,0.0,0,9,3,0.2,5,2,0.0,0,0.0,malicious
12,9,3.3,0,0.0,0,9,1,0.4166666666666667,3,1,0.0,2,1.0,malicious
19,8,3.7,0,0.0,0,8,2,0.3157894736842105,2,1,0.0,0,0.0,malicious
10,7,3.3,3,0.3,3,4,1,0.3,1,0,0.0,4,1.0,malicious
11,8,3.1,0,0.0,0,8,1,0.4545454545454545,1,8,1.3,2,1.0,malicious
8,5,2.8,0,0.0,0,5,1,0.375,2,0,0.0,2,1.0,malicious
10,7,2.6,0,0.0,0,7,1,0.4,2,1,0.0,2,1.0,malicious
15,7,3.2,0,0.0,0,7,2,0.4,2,6,0.0,0,0.0,malicious
11,8,2.8,0,0.0,0,8,1,0.3636363636363636,2,2,1.0,4,9.0,malicious
6,4,1.9,0,0.0,0,4,1,0.3333333333333333,2,0,0.0,4,5.83,malicious
8,5,2.8,1,0.125,1,4,1,0.125,4,0,0.0,7,12.62,malicious
17,14,3.6,0,0.0,0,14,2,0.4117647058823529,3,14,0.86,4,1.0,malicious
4,2,0.0,0,0.0,0,2,4,0.0,2,4,0.0,2,4.0,malicious
12,9,3.3,0,0.0,0,9,1,0.3333333333333333,2,2,1.0,8,5.04,malicious
15,12,3.5,0,0.0,0,12,1,0.4,2,2,1.0,2,1.0,malicious
12,7,2.9,0,0.0,0,7,1,0.25,2,2,1.0,0,0.0,malicious
11,8,3.3,0,0.0,0,8,2,0.3636363636363636,2,1,0.0,4,2.67,malicious
13,10,3.5,0,0.0,0,10,1,0.3076923076923077,3,0,0.0,4,8.67,malicious
11,8,3.1,0,0.0,0,8,1,0.4545454545454545,2,1,0.0,2,1.0,malicious
12,6,3.1,0,0.0,0,6,1,0.3333333333333333,2,2,0.0,0,0.0,malicious
24,21,3.7,0,0.0,0,21,1,0.375,3,122,2.67,4,8.83,malicious
12,9,3.3,0,0.0,0,9,1,0.3333333333333333,4,0,0.0,4,3.17,malicious
9,5,2.5,0,0.0,0,5,1,0.5555555555555556,2,0,0.0,13,1.41,malicious
15,12,3.4,0,0.0,0,12,2,0.4,2,0,0.0,2,3.0,malicious
14,9,3.1,0,0.0,0,9,1,0.3571428571428571,3,0,0.0,2,4.0,malicious
9,6,2.9,0,0.0,0,6,1,0.3333333333333333,3,1,0.0,5,5.8,malicious
7,5,2.5,0,0.0,0,5,1,0.1428571428571428,2,2,0.0,8,4.18,malicious
12,9,3.1,0,0.0,0,9,2,0.3333333333333333,4,19,1.0,4,8.67,malicious
9,6,3.2,0,0.0,0,6,1,0.4444444444444444,1,1,0.0,2,1.0,malicious
14,11,3.4,0,0.0,0,11,1,0.3571428571428571,4,0,0.0,2,1.0,malicious
9,7,2.7,0,0.0,0,7,1,0.5555555555555556,1,3,0.92,2,1.0,malicious
13,10,3.4,0,0.0,0,10,2,0.3846153846153846,4,0,0.0,2,1.0,malicious
11,8,3.1,0,0.0,0,8,1,0.4545454545454545,2,1,0.0,4,8.0,malicious
12,9,3.4,0,0.0,0,9,1,0.4166666666666667,2,1,0.0,6,1.0,malicious
19,16,3.5,0,0.0,0,16,1,0.3157894736842105,3,0,0.0,2,1.0,malicious
13,8,2.8,0,0.0,0,8,1,0.5384615384615384,1,4,1.0,4,2.67,malicious
18,9,3.5,5,0.2777777777777778,3,7,1,0.1111111111111111,5,1,0.0,0,0.0,malicious
4,2,2.0,0,0.0,0,2,1,0.25,2,5,1.52,6,5.67,malicious
9,6,3.2,0,0.0,0,6,1,0.3333333333333333,2,0,0.0,4,8.17,malicious
13,10,3.1,0,0.0,0,10,1,0.3846153846153846,2,0,0.0,4,8.83,malicious
15,10,3.1,1,0.0666666666666666,1,10,2,0.3333333333333333,3,4,1.5,0,0.0,malicious
9,6,2.9,0,0.0,0,6,1,0.2222222222222222,4,0,0.0,2,1.0,malicious
8,5,2.4,0,0.0,0,5,2,0.125,5,1,0.0,4,1.0,malicious
23,11,3.6,0,0.0,0,11,2,0.3043478260869565,6,2,1.0,0,0.0,malicious
20,17,3.2,0,0.0,0,17,1,0.1,16,9,2.2,4,11.0,malicious
10,6,2.8,0,0.0,0,6,1,0.3,2,1,0.0,2,1.0,malicious
14,11,3.5,0,0.0,0,11,1,0.2857142857142857,4,1,0.0,5,1.0,malicious
9,6,2.6,0,0.0,0,6,1,0.4444444444444444,2,1,0.0,9,9.72,malicious
15,8,3.5,1,0.0666666666666666,1,8,2,0.2666666666666666,3,0,0.0,3,3.0,malicious
16,10,3.5,0,0.0,0,10,3,0.3125,3,2,0.0,0,0.0,malicious
9,6,2.9,0,0.0,0,6,1,0.2222222222222222,4,0,0.0,8,3.96,malicious
8,4,2.5,0,0.0,0,4,1,0.5,1,3,1.58,0,0.0,malicious
12,9,3.3,3,0.25,3,6,1,0.25,3,9,0.5,9,10.03,malicious
7,5,2.8,0,0.0,0,5,1,0.2857142857142857,2,0,0.0,2,1.0,malicious
10,7,3.1,0,0.0,0,7,1,0.3,3,0,0.0,4,7.0,malicious
6,3,2.6,3,0.5,3,3,1,0.1666666666666666,1,4,1.5,8,10.11,malicious
22,16,3.6,0,0.0,0,16,3,0.2727272727272727,3,1,0.0,0,0.0,malicious
15,12,3.6,0,0.0,0,12,1,0.2666666666666666,5,1,0.0,2,1.0,malicious
10,7,2.9,3,0.3,3,4,1,0.2,2,4,1.0,2,4.0,malicious
15,12,2.8,0,0.0,0,12,1,0.2666666666666666,3,1,0.0,3,1.0,malicious
14,11,3.4,0,0.0,0,11,1,0.4285714285714285,2,1,0.0,6,2.47,malicious
13,11,2.9,0,0.0,0,11,2,0.4615384615384615,3,2,0.0,6,5.53,malicious
10,7,3.3,0,0.0,0,7,1,0.2,4,0,0.0,8,10.79,malicious
19,9,3.4,0,0.0,0,9,2,0.3157894736842105,4,1,0.0,0,0.0,malicious
11,8,3.0,0,0.0,0,8,2,0.3636363636363636,3,0,0.0,12,11.58,malicious
16,8,2.8,0,0.0,0,8,1,0.3125,2,3,0.92,0,0.0,malicious
14,8,3.3,0,0.0,0,8,3,0.3571428571428571,3,2,0.0,0,0.0,malicious
12,9,2.9,0,0.0,0,9,1,0.3333333333333333,3,0,0.0,3,15.0,malicious
12,9,3.1,0,0.0,0,9,1,0.5,2,2,0.0,2,4.0,malicious
15,12,3.2,0,0.0,0,12,1,0.4,2,24,2.23,2,5.0,malicious
34,20,4.0,1,0.0294117647058823,1,20,2,0.3823529411764705,2,0,0.0,4,1.0,malicious
7,4,2.8,1,0.1428571428571428,1,3,1,0.2857142857142857,2,1,0.0,4,8.5,malicious
9,6,2.5,0,0.0,0,6,1,0.3333333333333333,2,1,0.0,5,6.2,malicious
12,9,3.1,0,0.0,0,9,1,0.25,5,0,0.0,2,5.0,malicious
13,10,2.6,0,0.0,0,10,1,0.3076923076923077,3,0,0.0,8,7.89,malicious
9,6,3.2,0,0.0,0,6,1,0.3333333333333333,2,4,1.0,7,8.29,malicious
14,11,3.7,2,0.1428571428571428,2,6,1,0.2857142857142857,3,1,0.0,4,8.67,malicious
8,3,2.8,0,0.0,0,3,1,0.125,3,1,0.0,6,1.0,malicious
13,10,2.6,0,0.0,0,10,1,0.3846153846153846,2,0,0.0,4,8.67,malicious
10,7,2.9,0,0.0,0,7,1,0.5,1,1,0.0,4,10.67,malicious
17,8,3.4,0,0.0,0,8,1,0.4117647058823529,2,1,0.0,0,0.0,malicious
9,5,2.7,0,0.0,0,5,1,0.5555555555555556,1,0,0.0,2,1.0,malicious
12,10,2.9,0,0.0,0,10,2,0.3333333333333333,2,1,0.0,3,4.33,malicious
13,10,3.1,0,0.0,0,10,2,0.3076923076923077,2,1,0.0,6,9.0,malicious
9,6,2.7,3,0.3333333333333333,3,3,1,0.1111111111111111,3,0,0.0,2,1.0,malicious
22,11,3.0,0,0.0,0,11,1,0.5,2,4,2.0,0,0.0,malicious
9,6,2.4,0,0.0,0,6,1,0.2222222222222222,3,27,1.65,2,3.0,malicious
9,6,2.4,0,0.0,0,6,2,0.3333333333333333,3,1,0.0,6,11.0,malicious
14,11,3.5,0,0.0,0,11,1,0.2857142857142857,4,18,0.0,5,1.0,malicious
15,9,3.5,0,0.0,0,9,3,0.3333333333333333,3,1,0.0,0,0.0,malicious
13,10,3.4,0,0.0,0,10,2,0.3076923076923077,3,1,0.0,12,10.11,malicious
14,8,3.0,0,0.0,0,8,3,0.2857142857142857,3,2,1.0,2,1.0,malicious
14,8,3.2,0,0.0,0,8,3,0.3571428571428571,3,4,0.0,0,0.0,malicious
15,10,3.1,1,0.0666666666666666,1,10,2,0.3333333333333333,3,3,1.58,0,0.0,malicious
9,6,2.5,0,0.0,0,6,1,0.4444444444444444,2,1,0.0,9,11.53,malicious
13,10,2.8,0,0.0,0,10,1,0.3846153846153846,2,2,1.0,10,11.64,malicious
8,5,2.8,0,0.0,0,5,1,0.375,1,1,0.0,2,1.0,malicious
10,7,2.8,0,0.0,0,7,1,0.5,1,2,0.0,4,10.5,malicious
11,8,2.9,0,0.0,0,8,2,0.2727272727272727,4,1,0.0,6,4.4,malicious
10,7,3.1,0,0.0,0,7,1,0.4,2,1,0.0,2,1.0,malicious
10,7,2.6,0,0.0,0,7,1,0.3,3,2,0.0,3,6.67,malicious
15,12,3.3,0,0.0,0,12,1,0.2666666666666666,4,1,0.0,4,8.33,malicious
8,4,2.4,0,0.0,0,4,1,0.5,2,3,0.92,3,5.0,malicious
12,9,3.6,0,0.0,0,9,1,0.3333333333333333,3,1,0.0,3,3.67,malicious
8,5,3.0,1,0.125,1,4,1,0.125,3,0,0.0,2,1.0,malicious
11,8,2.8,0,0.0,0,8,1,0.3636363636363636,2,4,1.5,5,11.5,malicious
15,12,3.6,3,0.2,3,9,2,0.2666666666666666,3,0,0.0,12,10.09,malicious
11,8,3.3,0,0.0,0,8,1,0.3636363636363636,2,1,0.0,3,4.0,malicious
44,41,4.0,1,0.0227272727272727,1,30,1,0.3636363636363636,6,12,1.65,14,23.98,malicious
15,12,3.4,0,0.0,0,12,1,0.3333333333333333,3,2,0.0,2,3.0,malicious
9,6,2.4,0,0.0,0,6,1,0.4444444444444444,1,3,0.92,4,1.0,malicious
13,7,3.3,0,0.0,0,7,3,0.2307692307692307,3,1,0.0,0,0.0,malicious
10,7,2.9,0,0.0,0,7,1,0.2,4,0,0.0,5,10.0,malicious
13,7,3.3,3,0.2307692307692307,3,4,3,0.2307692307692307,3,1,0.0,0,0.0,malicious
16,13,3.2,0,0.0,0,13,2,0.4375,2,1,0.0,10,13.67,malicious
11,8,2.7,0,0.0,0,8,1,0.2727272727272727,2,1,0.0,2,4.0,malicious
14,11,3.4,0,0.0,0,11,1,0.4285714285714285,3,0,0.0,4,8.67,malicious
6,3,2.6,2,0.3333333333333333,2,3,1,0.1666666666666666,1,2,0.0,2,1.0,malicious
12,9,3.3,0,0.0,0,9,1,0.4166666666666667,2,3,1.58,8,12.0,malicious
11,8,3.3,0,0.0,0,8,1,0.3636363636363636,2,2,0.0,4,11.67,malicious
16,13,3.6,1,0.0625,1,12,2,0.25,3,1,0.0,5,10.6,malicious
22,13,3.4,0,0.0,0,13,2,0.4090909090909091,2,2,0.0,0,0.0,malicious
18,13,2.8,0,0.0,0,13,2,0.4444444444444444,2,0,0.0,2,1.0,malicious
6,4,2.6,0,0.0,0,4,1,0.3333333333333333,2,2,0.0,6,1.0,malicious
12,9,3.4,0,0.0,0,9,1,0.3333333333333333,2,1,0.0,2,1.0,malicious
15,8,3.3,0,0.0,0,8,1,0.4,3,1,0.0,0,0.0,malicious
6,3,2.3,0,0.0,0,3,1,0.3333333333333333,1,5,2.32,4,9.17,malicious
12,6,3.2,0,0.0,0,6,3,0.3333333333333333,3,1,0.0,0,0.0,malicious
9,6,2.7,0,0.0,0,6,1,0.3333333333333333,2,2,1.0,9,11.25,malicious
10,4,3.1,1,0.1,1,4,2,0.3,2,18,2.22,0,0.0,malicious
12,6,2.9,0,0.0,0,6,3,0.25,3,1,0.0,0,0.0,malicious
14,6,3.3,0,0.0,0,6,1,0.2857142857142857,2,3,0.92,0,0.0,malicious
15,12,3.2,0,0.0,0,12,1,0.4,2,6,2.58,4,8.67,malicious
18,15,3.6,0,0.0,0,15,1,0.3888888888888889,4,0,0.0,2,1.0,malicious
10,7,2.9,0,0.0,0,7,1,0.3,3,0,0.0,6,3.8,malicious
16,13,3.3,0,0.0,0,13,1,0.3125,3,9,2.2,10,10.31,malicious
16,6,3.4,1,0.0625,1,6,2,0.125,5,2,0.0,0,0.0,malicious
12,9,3.1,0,0.0,0,9,1,0.5,2,1,0.0,3,1.0,malicious
9,6,2.7,0,0.0,0,6,2,0.4444444444444444,2,0,0.0,2,7.0,malicious
10,7,2.9,0,0.0,0,7,1,0.2,4,5,1.52,4,11.33,malicious
13,10,3.2,0,0.0,0,10,2,0.3846153846153846,2,0,0.0,10,4.76,malicious
5,3,2.3,0,0.0,0,3,1,0.6,1,1,0.0,6,11.07,malicious
25,12,3.8,0,0.0,0,12,2,0.32,3,1,0.0,0,0.0,malicious
4,2,1.5,0,0.0,0,2,2,0.0,2,13,1.42,4,1.0,malicious
9,6,2.5,0,0.0,0,6,2,0.5555555555555556,1,0,0.0,6,1.4,malicious
13,10,3.2,0,0.0,0,10,1,0.3076923076923077,3,2,0.0,4,9.0,malicious
11,8,3.1,0,0.0,0,8,2,0.4545454545454545,1,0,0.0,6,8.33,malicious
11,8,3.3,0,0.0,0,8,1,0.4545454545454545,1,0,0.0,8,4.29,malicious
17,9,3.2,0,0.0,0,9,3,0.2941176470588235,3,2,0.0,0,0.0,malicious
13,10,3.4,3,0.2307692307692307,3,7,1,0.2307692307692307,2,0,0.0,4,8.67,malicious
13,9,2.9,0,0.0,0,9,2,0.2307692307692307,4,7,2.81,4,8.83,malicious
3,2,1.6,0,0.0,0,2,1,0.3333333333333333,1,3,1.58,6,15.53,malicious
12,9,2.7,0,0.0,0,9,1,0.25,3,1,0.0,4,1.0,malicious
11,8,2.7,0,0.0,0,8,2,0.2727272727272727,2,2,0.0,7,1.0,malicious
10,7,2.8,0,0.0,0,7,1,0.3,3,2,0.0,2,5.0,malicious
8,5,3.0,0,0.0,0,5,1,0.375,1,0,0.0,7,10.43,malicious
14,8,2.8,0,0.0,0,8,1,0.5,2,2,1.0,0,0.0,malicious
11,8,2.9,0,0.0,0,8,1,0.4545454545454545,2,0,0.0,4,10.83,malicious
7,3,2.1,0,0.0,0,3,3,0.1428571428571428,3,8,1.91,0,0.0,malicious
12,9,3.3,0,0.0,0,9,2,0.3333333333333333,2,9,2.2,8,11.75,malicious
12,9,3.0,0,0.0,0,9,1,0.3333333333333333,2,0,0.0,4,9.0,malicious
7,5,2.2,0,0.0,0,5,1,0.2857142857142857,2,1,0.0,2,1.0,malicious
17,13,3.6,0,0.0,0,13,2,0.4117647058823529,2,1,0.0,2,1.0,malicious
10,7,3.1,2,0.2,2,5,1,0.3,1,0,0.0,5,6.1,malicious
16,12,3.2,0,0.0,0,12,2,0.4375,2,0,0.0,2,1.0,malicious
9,7,2.7,0,0.0,0,7,2,0.5555555555555556,1,2,0.0,3,1.0,malicious
19,8,3.4,0,0.0,0,8,1,0.3684210526315789,2,3,0.92,0,0.0,malicious
10,7,3.3,0,0.0,0,7,1,0.4,2,1,0.0,6,10.2,malicious
12,9,3.1,0,0.0,0,9,1,0.25,3,2,1.0,4,1.0,malicious
7,4,2.5,0,0.0,0,4,1,0.4285714285714285,1,2,0.0,2,4.0,malicious
11,8,3.5,0,0.0,0,8,1,0.2727272727272727,3,0,0.0,4,10.17,malicious
13,7,3.3,0,0.0,0,7,3,0.3076923076923077,3,3,1.58,0,0.0,malicious
7,5,2.5,0,0.0,0,5,1,0.4285714285714285,1,0,0.0,2,1.0,malicious
15,12,3.3,0,0.0,0,12,1,0.3333333333333333,2,5,0.0,2,3.0,malicious
14,11,3.4,0,0.0,0,11,1,0.3571428571428571,4,1,0.0,3,5.33,malicious
19,9,3.6,0,0.0,0,9,2,0.4210526315789473,2,4,1.5,0,0.0,malicious
9,5,2.4,0,0.0,0,5,2,0.3333333333333333,2,0,0.0,4,2.67,malicious
26,15,3.8,0,0.0,0,15,1,0.3846153846153846,3,2,0.0,0,0.0,malicious
18,11,3.3,0,0.0,0,11,1,0.4444444444444444,2,8,0.0,0,0.0,malicious
20,11,3.8,6,0.3,6,11,1,0.2,4,1,0.0,0,0.0,malicious
8,6,3.0,0,0.0,0,6,1,0.25,3,2,1.0,5,9.1,malicious
28,22,3.8,0,0.0,0,22,3,0.2857142857142857,3,1,0.0,0,0.0,malicious
9,7,2.9,0,0.0,0,7,1,0.4444444444444444,2,1,0.0,2,1.0,malicious
6,3,1.6,0,0.0,0,3,1,0.3333333333333333,1,0,0.0,4,8.83,malicious
15,12,3.3,0,0.0,0,12,2,0.4666666666666667,2,2,1.0,5,1.0,malicious
11,5,2.7,1,0.0909090909090909,1,5,2,0.2727272727272727,2,1,0.0,0,0.0,malicious
14,11,3.2,0,0.0,0,11,2,0.3571428571428571,2,1,0.0,4,1.0,malicious
20,9,3.9,6,0.3,4,7,1,0.15,5,1,0.0,0,0.0,malicious
14,11,3.2,0,0.0,0,11,1,0.4285714285714285,2,1,0.0,9,9.94,malicious
18,12,3.7,3,0.1666666666666666,3,9,3,0.2222222222222222,3,3,0.92,0,0.0,malicious
10,4,2.3,0,0.0,0,4,3,0.3,3,1,0.0,0,0.0,malicious
8,5,2.2,0,0.0,0,5,2,0.5,1,3,1.58,4,8.67,malicious
14,11,3.5,0,0.0,0,11,1,0.3571428571428571,2,2,1.0,7,5.19,malicious
8,5,2.8,0,0.0,0,5,1,0.375,2,0,0.0,3,1.0,malicious
13,10,3.0,0,0.0,0,10,1,0.3076923076923077,2,6,1.25,8,7.36,malicious
13,10,3.2,0,0.0,0,10,1,0.3076923076923077,5,0,0.0,4,2.83,malicious
17,14,3.6,0,0.0,0,14,1,0.4117647058823529,3,0,0.0,9,9.78,malicious
20,17,3.2,0,0.0,0,17,2,0.35,3,0,0.0,2,1.0,malicious
11,8,3.1,0,0.0,0,8,1,0.4545454545454545,1,0,0.0,4,8.33,malicious
10,7,3.1,0,0.0,0,7,1,0.3,2,0,0.0,2,1.0,malicious
10,6,2.8,0,0.0,0,6,1,0.4,2,3,0.0,0,0.0,malicious
15,6,3.4,5,0.3333333333333333,3,6,1,0.2666666666666666,2,30,0.35,0,0.0,malicious
6,4,2.3,0,0.0,0,4,1,0.1666666666666666,4,1,0.0,2,1.0,malicious
9,6,2.7,0,0.0,0,6,2,0.3333333333333333,2,1,0.0,8,12.64,malicious
18,15,3.8,0,0.0,0,15,1,0.2777777777777778,3,2,1.0,2,3.0,malicious
20,6,3.3,1,0.05,1,6,2,0.2,5,7,0.86,0,0.0,malicious
16,13,3.2,0,0.0,0,13,2,0.4375,2,0,0.0,4,1.0,malicious
7,4,2.5,0,0.0,0,4,1,0.1428571428571428,4,1,0.0,2,1.0,malicious
18,15,3.6,0,0.0,0,15,1,0.3888888888888889,3,0,0.0,8,8.25,malicious
9,6,2.9,0,0.0,0,6,1,0.2222222222222222,3,2,1.0,7,9.24,malicious
9,6,2.4,0,0.0,0,6,2,0.3333333333333333,3,1,0.0,6,9.93,malicious
13,10,2.8,0,0.0,0,10,2,0.4615384615384615,2,1,0.0,7,12.29,malicious
8,5,2.0,0,0.0,0,5,2,0.5,1,0,0.0,4,1.0,malicious
8,6,2.8,0,0.0,0,6,1,0.375,2,2,1.0,3,6.0,malicious
14,7,3.5,0,0.0,0,7,1,0.4285714285714285,2,4,2.0,0,0.0,malicious
11,8,2.7,0,0.0,0,8,2,0.3636363636363636,2,2,1.0,8,5.93,malicious
10,7,2.9,0,0.0,0,7,1,0.4,1,0,0.0,2,1.0,malicious
47,41,4.0,1,0.0212765957446808,1,30,3,0.3404255319148936,6,8,1.3,0,0.0,malicious
6,3,2.3,0,0.0,0,3,2,0.3333333333333333,2,0,0.0,2,1.0,malicious
11,7,3.5,0,0.0,0,7,1,0.3636363636363636,1,1,0.0,0,0.0,malicious
12,9,3.0,0,0.0,0,9,1,0.4166666666666667,2,0,0.0,5,5.6,malicious
9,6,3.2,0,0.0,0,6,1,0.3333333333333333,2,2,1.0,4,8.33,malicious
14,11,2.9,0,0.0,0,11,1,0.2857142857142857,2,0,0.0,4,10.67,malicious
12,9,3.0,0,0.0,0,9,2,0.3333333333333333,2,2,1.0,2,1.0,malicious
8,5,3.0,0,0.0,0,5,1,0.25,4,0,0.0,4,8.67,malicious
7,5,2.2,0,0.0,0,5,2,0.4285714285714285,2,1,0.0,6,5.27,malicious
19,13,3.4,0,0.0,0,13,3,0.3684210526315789,3,1,0.0,0,0.0,malicious
6,3,2.3,0,0.0,0,3,1,0.3333333333333333,1,0,0.0,5,3.7,malicious
6,3,2.3,0,0.0,0,3,1,0.3333333333333333,1,2,1.0,3,1.0,malicious
14,11,3.4,0,0.0,0,11,1,0.3571428571428571,3,0,0.0,4,8.0,malicious
26,18,3.7,0,0.0,0,18,1,0.3461538461538461,2,4,1.0,0,0.0,malicious
13,10,2.9,0,0.0,0,10,1,0.3846153846153846,3,0,0.0,4,1.0,malicious
13,8,3.5,2,0.1538461538461538,2,8,1,0.3076923076923077,2,5,1.37,0,0.0,malicious
11,7,3.1,0,0.0,0,7,1,0.3636363636363636,2,0,0.0,5,12.4,malicious
16,14,3.5,0,0.0,0,14,2,0.375,3,2,0.0,0,0.0,malicious
19,16,3.4,5,0.2631578947368421,5,11,2,0.2105263157894736,4,1,0.0,2,1.0,malicious
20,16,3.6,0,0.0,0,16,2,0.35,3,6,1.46,0,0.0,malicious
12,9,2.7,0,0.0,0,9,2,0.4166666666666667,2,2,1.0,2,1.0,malicious
10,7,3.1,0,0.0,0,7,1,0.4,2,8,2.75,5,1.0,malicious
6,3,1.8,3,0.5,3,3,1,0.1666666666666666,1,0,0.0,10,4.76,malicious
10,7,3.1,0,0.0,0,7,1,0.3,2,0,0.0,4,8.0,malicious
14,11,3.2,0,0.0,0,11,2,0.2857142857142857,3,1,0.0,4,12.17,malicious
14,11,3.2,3,0.2142857142857142,3,8,2,0.3571428571428571,2,1,0.0,2,1.0,malicious
20,7,3.6,1,0.05,1,7,1,0.2,5,5,0.97,0,0.0,malicious
11,5,2.6,0,0.0,0,5,3,0.3636363636363636,3,4,0.0,0,0.0,malicious
15,9,3.2,0,0.0,0,9,2,0.2,3,4,1.0,0,0.0,malicious
8,5,3.0,0,0.0,0,5,1,0.25,4,23,3.59,4,8.83,malicious
11,8,3.0,0,0.0,0,8,2,0.2727272727272727,3,1,0.0,4,9.33,malicious
7,5,2.5,0,0.0,0,5,1,0.4285714285714285,2,5,1.52,6,11.2,malicious
11,8,3.1,0,0.0,0,8,2,0.3636363636363636,3,0,0.0,4,8.67,malicious
19,10,3.3,5,0.2631578947368421,3,10,1,0.3684210526315789,1,18,0.65,0,0.0,malicious
9,6,2.9,2,0.2222222222222222,2,4,1,0.2222222222222222,2,21,1.73,8,9.5,malicious
14,8,2.8,0,0.0,0,8,1,0.2142857142857142,3,1,0.0,0,0.0,malicious
14,8,3.2,0,0.0,0,8,3,0.3571428571428571,3,1,0.0,0,0.0,malicious
10,7,3.1,0,0.0,0,7,1,0.3,3,0,0.0,4,9.0,malicious
13,7,3.2,1,0.0769230769230769,1,7,1,0.2307692307692307,5,7,2.24,0,0.0,malicious
15,12,3.2,0,0.0,0,12,1,0.4,2,0,0.0,8,7.75,malicious
19,16,3.6,7,0.3684210526315789,7,9,1,0.1578947368421052,4,1,0.0,2,1.0,malicious
9,6,3.2,0,0.0,0,6,1,0.3333333333333333,2,0,0.0,10,11.93,malicious
8,5,3.0,1,0.125,1,4,1,0.125,3,0,0.0,2,1.0,malicious
10,8,2.4,0,0.0,0,8,2,0.4,2,0,0.0,2,1.0,malicious
8,6,3.0,2,0.25,2,4,1,0.25,2,1,0.0,6,6.2,malicious
15,12,3.0,0,0.0,0,12,1,0.3333333333333333,2,0,0.0,6,14.0,malicious
18,13,3.5,0,0.0,0,13,3,0.2777777777777778,3,2,1.0,0,0.0,malicious
9,6,2.9,0,0.0,0,6,1,0.4444444444444444,1,1,0.0,9,9.44,malicious
17,10,3.3,0,0.0,0,10,1,0.3529411764705882,3,1,0.0,0,0.0,malicious
7,5,2.8,0,0.0,0,5,1,0.1428571428571428,3,1,0.0,4,6.33,malicious
12,9,3.3,0,0.0,0,9,1,0.25,4,2,1.0,4,12.0,malicious
23,17,3.4,0,0.0,0,17,3,0.391304347826087,3,3,0.92,0,0.0,malicious
11,8,3.3,0,0.0,0,8,1,0.3636363636363636,2,0,0.0,2,1.0,malicious
13,10,3.2,0,0.0,0,10,1,0.3846153846153846,3,0,0.0,3,1.0,malicious
16,13,3.6,0,0.0,0,13,1,0.25,4,0,0.0,3,1.0,malicious
16,14,3.6,0,0.0,0,14,1,0.375,3,1,0.0,3,11.0,malicious
9,6,3.2,3,0.3333333333333333,3,3,1,0.2222222222222222,2,0,0.0,5,1.0,malicious
15,12,3.4,0,0.0,0,12,1,0.3333333333333333,3,1,0.0,2,1.0,malicious
7,4,2.8,0,0.0,0,4,1,0.4285714285714285,2,1,0.0,2,10.0,malicious
7,5,2.5,0,0.0,0,5,1,0.1428571428571428,5,0,0.0,2,1.0,malicious
11,8,3.3,0,0.0,0,8,1,0.3636363636363636,4,0,0.0,2,1.0,malicious
10,8,2.9,1,0.1,1,5,1,0.4,2,0,0.0,4,5.67,malicious
12,9,3.3,0,0.0,0,9,1,0.3333333333333333,2,5,1.52,7,8.33,malicious
10,7,3.1,0,0.0,0,7,1,0.4,3,0,0.0,6,8.0,malicious
10,7,2.6,0,0.0,0,7,1,0.5,1,2,0.0,4,10.67,malicious
10,7,3.1,0,0.0,0,7,1,0.3,3,2,0.0,4,10.33,malicious
